Event_ID,Fight_ID,Date,B_ID,B_Name,B_HomeTown,B_Location,B_Age,B_Weight,R_ID,R_Name,R_HomeTown,R_Location,R_Age,R_Weight,WinningColor,Winby
863,7150,4/16/18,2783,Marvin Vettori,Trento Italy,Mezzocorona Italy,25.0,84.0,3051,Israel Adesanya,Lagos Nigeria,Auckland New Zealand,29.0,84.0,red,DEC
863,7203,4/16/18,2511,Ricky Rainey,"Gastonia, North Carolina United States","Gastonia, North Carolina United States",35.0,77.0,3021,Muslim Salikhov,Dagestan Russia,"Buynaksk, Dagestan Russia",34.0,77.0,red,KO/TKO
863,7204,4/16/18,2219,Patrick Williams,"Miami, Florida United States","Homestead, Florida United States",37.0,61.0,1737,Luke Sanders,"Brenham, Texas United States","Nashville, Tennessee United States",32.0,61.0,red,DEC
863,7208,4/16/18,3061,Dan Moret,"Mankato, Minnesota United States","Mankato, Minnesota United States",31.0,70.0,2288,Gilbert Burns,"Niteroi, Rio de Janeiro Brasil","Boca Raton, Florida USA",32.0,70.0,red,KO/TKO
864,7117,7/12/18,1409,Daniel Cormier,"Lafayette, Louisiana United States","San Jose, California United States",39.0,106.0,1852,Stipe Miocic,"Euclid, Ohio United States","Independence, Ohio United States",36.0,109.0,blue,KO/TKO
864,7221,7/9/18,2266,Rob Font,"Leominster, Massachusetts United States","Woburn, Massachusetts United States",31.0,61.0,1039,Raphael Assuncao,Recife Brazil,"Alpharetta, Georgia  United States",36.0,61.0,red,DEC
864,7223,7/12/18,2790,Khalil Rountree Jr.,"Los Angeles, California  United States","Las Vegas, Nevada United States",28.0,93.0,2957,Gokhan Saki,Kars Turkey,Kars Turkey,34.0,93.0,blue,KO/TKO
864,7235,7/12/18,2813,Mike Perry,"Flint, Michigan United States","Orlando, Florida United States",27.0,77.0,2316,Paul Felder,"Philadelphia, Pennsylvania United States","Philadelphia, Pennsylvania United States",34.0,70.0,blue,DEC
864,7244,7/12/18,2082,Derrick Lewis,"New Orleans, Louisiana United States","Houston, Texas United States",33.0,118.0,2659,Francis Ngannou,Batie Cameroon,Las Vegas United States,32.0,113.0,blue,DEC
864,7246,7/9/18,2876,Paulo Costa,"Belo Horizonte, MG Brazil","Contagem, MG Brazil",27.0,84.0,2069,Uriah Hall,Spanish Town Jamaica,"Queens, New York United States",34.0,84.0,blue,KO/TKO
864,7259,7/12/18,1069,Anthony Pettis,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",31.0,70.0,1985,Michael Chiesa,"Aurora, Colorado United States","Spokane Valley, Washington United States",30.0,70.0,blue,SUB
864,7275,7/9/18,2805,Max Griffin,"Santa Barbara, California United States","Sacramento, California United States",32.0,77.0,2419,Curtis Millender,"San Bernardino, California United States","Fullerton, California United States",30.0,77.0,red,DEC
864,7288,7/7/18,2288,Gilbert Burns,"Niteroi, Rio de Janeiro Brasil","Boca Raton, Florida USA",32.0,70.0,2254,Dan Hooker,Auckland New Zealand,Auckland New Zealand,28.0,70.0,red,KO/TKO
864,7319,7/9/18,2854,Drakkar Klose,"Kalamazoo, Michigan United States","Glendale, Arizona United States",30.0,70.0,2784,Lando Vannata,"Neptune, New Jersey United States","Albuquerque, New Mexico United States",26.0,70.0,blue,DEC
864,7320,7/9/18,3032,Emily Whitmire,"Portland, Oregon United States","Las Vegas, Nevada United States",27.0,56.0,2832,Jamie Moyle,"Riverside, California  United States","Sacramento, California United States",29.0,52.0,blue,DEC
865,7130,4/23/18,2087,Thiago Santos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,93.0,1540,David Branch,"Bronx, New York United States","Brooklyn, New York United States",37.0,84.0,red,KO/TKO
865,7131,4/24/18,1694,Patrick Cummins,"Doylestown, Pennsylvania United States","Boca Raton, Florida United States",37.0,93.0,2281,Corey Anderson,"Rockton, Illinois United States","Robbinsville, New Jersey United States",29.0,93.0,red,DEC
865,7137,4/22/18,2839,Brett Johns,Swansea Wales,Swansea Wales,26.0,61.0,2177,Aljamain Sterling,"Long Island, New York United States","Uniondale, New York United States",29.0,61.0,red,DEC
865,7162,4/23/18,2254,Dan Hooker,Auckland New Zealand,Auckland New Zealand,28.0,70.0,509,Jim Miller,"Sparta, New Jersey United States","Sparta, New Jersey United States",35.0,70.0,blue,KO/TKO
865,7164,5/10/18,2157,Kevin Lee,"Detroit, Michigan United States","Las Vegas, Nevada United States",26.0,70.0,1657,Edson Barboza,Rio de Janeiro Brazil,"Nova Friburgo, Rio de Janeiro Brazil",32.0,70.0,blue,KO/TKO
865,7167,4/24/18,2130,Alex Garcia,Santiago Dominican Republic,"Montreal, Quebec Canada",31.0,77.0,2055,Ryan LaFlare,"Lindenhurst, New York United States","Farmingdale, New York United States",35.0,77.0,red,DEC
865,7169,4/24/18,525,Keita Nakamura,Tokyo Japan,Tokyo Japan,34.0,77.0,2159,Tony Martin,"Palos Heights, Illinois United States","Boston, Massachusetts United States",28.0,70.0,red,DEC
865,7190,5/10/18,1050,Cub Swanson,"Palm Springs, California United States","Palm Springs, California United States",34.0,65.0,451,Frankie Edgar,"Summit, New Jersey United States","Toms River, New Jersey United States",36.0,65.0,red,DEC
865,7210,4/22/18,2787,Chase Sherman,"D'Iberville, Mississippi United States","D'Iberville, Mississippi United States",28.0,113.0,2867,Justin Willis,"East Palo Alto, California United States","San Jose, California United States",31.0,119.0,red,DEC
865,7211,4/24/18,2971,Ricky Simon,"Pendelton, Oregon United States ","Vancouver, Washington United States ",,61.0,3020,Merab Dvalishvili,Tbilisi Georgia,"Long Island, New York United States",27.0,61.0,blue,KO/TKO
866,7145,6/11/18,2338,Carla Esparza,"Los Angeles, California United States","Irvine, California United States",30.0,52.0,2277,Claudia Gadelha,"Mossoro, Rio Grande do Norte Brazil",Rio de Janeiro Brazil,29.0,52.0,red,DEC
866,7161,6/11/18,2118,Sergio Pettis,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",25.0,56.0,911,Joseph Benavidez,"San Antonio, Texas USA","Las Cruces, New Mexico USA",34.0,56.0,blue,DEC
866,7170,6/14/18,2764,Curtis Blaydes,"Chicago, Illinois United States","Chicago, Illinois  United States",27.0,120.0,808,Alistair Overeem,Hounslow England,Amsterdam The Netherlands,38.0,120.0,blue,KO/TKO
866,7173,6/11/18,1843,Anthony Smith,"Corpus Christi, Texas United States","Omaha, Nebraska United States",30.0,93.0,387,Rashad Evans,"Niagara Falls, New York United States","Chicago, Illinois United States",39.0,93.0,blue,KO/TKO
866,7180,6/14/18,1866,Yoel Romero,Pinar del Rio Cuba,"Coconut Creek, Florida United States",41.0,84.0,2037,Robert Whittaker,Middlemore New Zealand,Sydney Australia,27.0,84.0,red,DEC
866,7186,6/11/18,3015,Tai Tuivasa,"Kingswood, NSW Australia","Western Sydney, NSW Australia",25.0,119.0,367,Andrei Arlovski,Minsk Belarus,"Chicago, Illinois United States",39.0,109.0,blue,DEC
866,7194,6/11/18,2941,Dan Ige,"San Clemente, California United States ","Haleiwa, Hawaii  United States",27.0,65.0,2989,Mike Santiago,"Melrose Park, Illinois United States","Chicago, Illinois United States",29.0,65.0,blue,KO/TKO
866,7205,6/11/18,2297,Colby Covington,"Clovis, California United States","Fort Lauderdale, Florida United States",30.0,77.0,532,Rafael Dos Anjos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,33.0,77.0,blue,DEC
866,7213,6/11/18,2605,Chris de la Rocha,"San Jose, CA USA","Washougal, WA USA",39.0,113.0,2470,Rashad Coulter,"Newton, North Carolina United States","Dallas, Texas United States",36.0,111.0,blue,KO/TKO
866,7216,6/11/18,2906,Megan Anderson,Gold Coast Australia,"Kansas City, Missouri United States",28.0,65.0,2317,Holly Holm,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",36.0,65.0,red,DEC
866,7218,6/11/18,2213,Mirsad Bektic,Srebrenica Bosnia,"Montreal, Quebec Canada",27.0,65.0,1054,Ricardo Lamas,"Chicago, Illinois United States","Chicago, Illinois United States",36.0,65.0,blue,DEC
866,7219,6/11/18,2751,Mike Jackson,"Houston, Texas USA","Houston, Texas USA",33.0,77.0,2796,CM Punk,"Chicago, Illinois USA","Chicago, Illinois USA",39.0,77.0,blue,DEC
866,7236,6/14/18,1531,Charles Oliveira,Sao Paulo Brazil,"Houston , Texas United States",28.0,70.0,459,Clay Guida,"Round Lake, Illinois United States","Johnsburg, Illinois United States",36.0,65.0,blue,SUB
867,7149,5/15/18,2070,Kelvin Gastelum,"San Jose, California United States","Yuma, Arizona United States",26.0,84.0,896,Jacare Souza,Espiritos Santos Brazil,Rio de Janeiro Brazil,38.0,84.0,blue,DEC
867,7171,5/15/18,2150,Raquel Pennington,"Colorado Springs, Colorado United States","Colorado Spring, Colorado United States",30.0,61.0,1719,Amanda Nunes,"Salvador, Bahia Brazil","Miami, Florida United States",30.0,61.0,red,KO/TKO
867,7172,5/15/18,2936,Karl Roberson,"Neptune, New Jersey  United States","Neptune, New Jersey United States",28.0,84.0,1991,Cezar Ferreira,"Ibitinga, Sao Paulo Brazil","Miami, Florida United States",33.0,84.0,red,SUB
867,7174,5/15/18,2775,Jack Hermansson,Uddevalla Sweden,Oslo Norway,30.0,84.0,449,Thales Leites,Rio de Janeiro Brazil,Rio de Janeiro Brazil,37.0,84.0,blue,KO/TKO
867,7175,5/15/18,2207,Nick Hein,Elsdorf Germany,Cologne Germany,34.0,70.0,2877,Davi Ramos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,31.0,70.0,red,SUB
867,7176,5/12/18,3001,Ramazan Emeev,Makhachkala Russia,Makhachkala Russia,31.0,84.0,2186,Alberto Mina,"Campina Grande, Paraiba Brazil","Los Angeles, CA",36.0,77.0,blue,DEC
867,7182,5/15/18,2895,Brian Kelleher,"Oceanside, New York United States","Selden, New York United States",32.0,61.0,1966,John Lineker,"Paranagua, Parana Brazil","Paranagua, Parana Brazil",28.0,61.0,red,KO/TKO
867,7183,5/13/18,2792,Amanda Cooper,"Lansing, Michigan United States","Bath, Michigan United States",26.0,52.0,3054,Mackenzie Dern,"Glendale, Arizona United States","Glendale, Arizona United States",25.0,52.0,red,SUB
867,7184,10/7/18,2901,Junior Albini,"Paragagua, Parana Brazil","Paranagua, Parana Brazil",27.0,120.0,2155,Aleksei Oleinik,,,,,red,SUB
867,7188,5/15/18,2365,Sultan Aliev,Dagestan Russia,"Coconut Creek, Florida USA",34.0,77.0,2247,Warlley Alves,"Governador Valadares, Minas Gerais Brazil",Rio de Janeiro Brazil,27.0,77.0,red,KO/TKO
867,7196,6/15/18,2204,Sean Strickland,"Anaheim, California United States","Corona, California United States",27.0,77.0,2508,Elizeu Zaleski dos Santos,"Francisco Beltrao, Parana Brazil","Francisco Beltrao, Parana Brazil",31.0,77.0,red,KO/TKO
867,7263,5/15/18,2933,James Bochnovic,"Glen Ellyn, Illinois United States","Kenosha, Wisconsin United States",29.0,84.0,3023,Markus Perez,Sao Paulo Brazil,Sao Paulo Brazil,28.0,84.0,red,SUB
868,7152,6/5/18,2875,Daniel Spitz,"Spokane, Washington United States","Spokane, Washington United States",28.0,111.0,2106,Walt Harris,"Birmingham, Alabama United States","Birmingham, Alabama United States",35.0,113.0,red,KO/TKO
868,7153,6/3/18,2293,Lauren Murphy,"Anchorage, Alaska United States","Glendale, Arizona United States",35.0,56.0,3042,Sijara Eubanks,"Springfield, Massachusetts United States","Toms River, New Jersey United States",33.0,56.0,red,DEC
868,7154,6/5/18,3089,Jose Torres,"Chicago, Illinois United States","Chicago, Illinois United States",26.0,56.0,2864,Jarred Brooks,"Warsaw, Indiana United States","Detroit , Michigan United States",25.0,56.0,blue,KO/TKO
868,7163,6/2/18,2887,Marlon Moraes,"Nova Friburgo, Rio de Janeiro  Brazil","Toms River, New Jersey United States",30.0,61.0,2589,Jimmie Rivera,"Passaic, New Jersey United States","Ramsey, New Jersey United States",29.0,61.0,blue,KO/TKO
868,7179,6/3/18,2264,Sam Alvey,"Milwaukee, Wisconsin United States","Temecula, California United States",32.0,93.0,1742,Gian Villante,"Levittown, New York United States","Bellmore, New York United States",33.0,93.0,blue,DEC
868,7187,6/2/18,502,Ben Saunders,"Fort Lauderdale, Florida United States","Orlando, Florida United States",35.0,77.0,965,Jake Ellenberger,"Omaha, Nebraska United States","Lake Forest, California United States",33.0,77.0,blue,KO/TKO
868,7214,6/5/18,2953,Daniel Teymur,Stockholm Sweden,Stockholm Sweden,30.0,70.0,2968,Julio Arce,"Miami , Florida United States ","Bayside, New York United States ",28.0,65.0,red,SUB
868,7222,6/4/18,3062,Nathaniel Wood,Carshalton England,London England,25.0,61.0,1860,Johnny Eduardo,Rio de Janeiro Brazil,Rio de Janeiro Brazil,40.0,61.0,blue,SUB
868,7228,6/6/18,514,Gleison Tibau,Rio Grande Norte Brazil,"Coconut Creek, Florida United States",35.0,70.0,2872,Desmond Green,"Rochester, New York United States","Fort Lauderdale, Florida United States",28.0,70.0,red,DEC
868,7233,6/2/18,2734,David Teymur,Järfälla Sweden,Stockholm Sweden,29.0,70.0,1137,Nik Lentz,"El Paso, Texas United States","Coconut Creek, Florida United States",34.0,70.0,blue,DEC
868,7234,6/3/18,3090,Chance Rencountre,"Grand Island, Nebraska United States","Pawhuska, Oklahoma United States",31.0,77.0,2778,Belal Muhammad,"Chicago, Illinois United States","Chicago, Illinois United States",30.0,77.0,red,DEC
869,7155,5/21/18,2222,Chad Laprise,"Chatham, Ontario Canada","Chatham, Ontario Canada",32.0,77.0,2588,Vicente Luque,"Westwood, New Jersey United States",Brasília Brasil,26.0,77.0,red,KO/TKO
869,7156,5/21/18,2357,Guido Cannetti,"San Antonio de Padua, Buenos Aires Argentina","San Antonio de Padua, Buenos Aires Argentina",38.0,61.0,2335,Diego Rivas,Temuco Chile,Cholchol Chile,26.0,65.0,blue,DEC
869,7157,5/21/18,2791,Tatiana Suarez,"Bellflower, California USA","Rancho Cucamonga, California USA",27.0,52.0,2814,Alexa Grasso,"Guadalajara, Jalisco Mexico","Guadalajara, Jalisco Mexico",25.0,52.0,blue,SUB
869,7158,5/22/18,3059,Andrea Lee,"Atlanta, Texas","Shreveport, Louisiana",29.0,56.0,2816,Veronica Macedo,Caracas Venezuela,Paris France,22.0,61.0,blue,DEC
869,7159,5/21/18,2958,Syuri Kondo,Kanagawa Prefecture Japan,Tokyo Japan,29.0,52.0,2830,Poliana Botelho,Minas Gerais Brazil,Rio de Janeiro Brazil,29.0,52.0,red,KO/TKO
869,7177,5/22/18,2304,Frankie Saenz,"Phoenix, Arizona United States","Scottsdale, Arizona United States",38.0,61.0,2356,Henry Briones,"Tijuana, Baja California Mexico","Tijuana, Baja California Mexico",37.0,61.0,blue,DEC
869,7178,5/20/18,2907,Dominick Reyes,"Hesperia, California United States","Victorville, California United States",28.0,93.0,2337,Jared Cannonier,"Dallas, Texas United States","Glendale, Arizona United States",34.0,93.0,blue,KO/TKO
869,7192,5/22/18,2802,Felipe Silva,"Juiz de Fora, Minas Gerais Brazil","Juiz de Fora, Minas Gerais Brazil",34.0,70.0,2836,Claudio Puelles,Lima Peru,Lima Peru,22.0,70.0,red,SUB
869,7193,5/22/18,2587,Kamaru Usman,Auchi Nigeria,"Dallas, Texas United States",31.0,77.0,326,Demian Maia,Sao Paulo Brazil,Sao Paulo Brazil,40.0,77.0,blue,DEC
869,7195,5/21/18,2074,Michel Prazeres,"Belem, Para Brazil","Belem, Para Brazil",37.0,77.0,1422,Zak Cummings,"Irving, Texas United States","Kansas City, Missouri United States",34.0,77.0,blue,DEC
869,7212,5/21/18,2960,Humberto Bandenay,Lima Peru,Lima Peru,24.0,65.0,2360,Gabriel Benitez,"Tijuana, Baja California Mexico","Tijuana, Baja California Mexico",30.0,65.0,red,KO/TKO
843,6880,12/8/17,2830,Poliana Botelho,Minas Gerais Brazil,Rio de Janeiro Brazil,29.0,52.0,2881,Pearl Gonzalez,"Chicago, Illinois United States","Chicago, Illinois United States",32.0,52.0,blue,DEC
845,6847,11/5/17,2281,Corey Anderson,"Rockton, Illinois United States","Robbinsville, New Jersey United States",29.0,93.0,1499,Ovince Saint Preux,"Immokalee, Florida United States","Knoxville, Tennessee United States",35.0,93.0,red,KO/TKO
846,6904,11/13/17,2887,Marlon Moraes,"Nova Friburgo, Rio de Janeiro  Brazil","Toms River, New Jersey United States",30.0,61.0,1904,John Dodson,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",34.0,61.0,blue,DEC
848,6947,12/17/17,2608,Misha Cirkunov,Riga Latvia,"Toronto, Ontario Canada",31.0,93.0,1968,Glover Teixeira,"Sobralia, Minas Gerais Brazil","Danbury, Connecticut United States",38.0,93.0,red,KO/TKO
849,7011,12/4/17,2293,Lauren Murphy,"Anchorage, Alaska United States","Glendale, Arizona United States",35.0,56.0,3040,Barb Honchak,"Edwardsville, Illinois United States","Everett, Washington United States",39.0,56.0,blue,DEC
851,6964,1/1/18,2822,Marc Diakiese,Democratic Republic Congo,Doncaster England,25.0,70.0,2254,Dan Hooker,Auckland New Zealand,Auckland New Zealand,28.0,70.0,red,SUB
852,6994,12/12/17,2177,Aljamain Sterling,"Long Island, New York United States","Uniondale, New York United States",29.0,61.0,2887,Marlon Moraes,"Nova Friburgo, Rio de Janeiro  Brazil","Toms River, New Jersey United States",30.0,61.0,red,KO/TKO
854,7038,1/21/18,2634,Abdul Razak Alhassan,Accra Ghana,"Fort Worth, Texas United States",33.0,77.0,1462,Sabah Homasi,"New Brunswick, New Jersey United States","Coconut Creek, Florida United States",29.0,77.0,blue,KO/TKO
856,7014,2/10/18,3013,Marcelo Golm,"Pitangueiras, Sao Paulo Brazil","Pitangueiras, Sao Paulo Brazil",26.0,113.0,2425,Tim Johnson,"Minneapolis  , Minnesota United States","Fargo, North Dakota United States",33.0,120.0,red,DEC
857,7066,2/11/18,2761,Cyril Asker,Avignon France,Avignon France,32.0,112.0,3015,Tai Tuivasa,"Kingswood, NSW Australia","Western Sydney, NSW Australia",25.0,119.0,red,KO/TKO
859,7062,2/19/18,1481,Yancy Medeiros,"Makaha, Hawaii United States","Makaha, Hawaii United States",31.0,77.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,KO/TKO
860,7103,6/6/18,545,Jeremy Stephens,"Des Moines, Iowa United States","San Diego, California United States",32.0,65.0,2773,Josh Emmett,"Sacramento, California United States","Sacramento, California United States",33.0,65.0,blue,KO/TKO
862,7144,4/9/18,2959,Calvin Kattar,"Methuen, Massachusetts United States","Methuen, Massachusetts United States",30.0,65.0,2375,Renato Moicano,Brasilia Brazil,Brasilia Brazil,29.0,65.0,red,DEC
863,7209,4/16/18,2354,Alejandro Perez,Estado de Mexico Mexico,"San Jose, California United States ",29.0,61.0,2781,Matthew Lopez,"Safford, Arizona United States","Denver, Colorado United States",31.0,61.0,blue,KO/TKO
865,7168,4/23/18,2772,Luan Chagas,"Navirai, MS Brazil",Curitiba Brazil,25.0,77.0,1902,Siyar Bahadurzada,Kabul Afghanistan,Amsterdam The Netherlands ,34.0,77.0,red,KO/TKO
867,7146,5/15/18,346,Lyoto Machida,Salvador Brazil,"Balem, Brazil USA",40.0,84.0,295,Vitor Belfort,Rio de Janeiro Brazil,Rio de Janerio Brazil,41.0,84.0,blue,KO/TKO
868,7181,6/6/18,1986,Vinc Pichel,"Lancaster, California United States","Simi Valley, California United States",35.0,70.0,2812,Gregor Gillespie,"Rochester, New York United States","Long Island, New York United States",31.0,70.0,red,SUB
869,7215,5/22/18,2858,Alexandre Pantoja,Rio de Janeiro Brazil,Arraial Do Cabo Brazil,28.0,56.0,2825,Brandon Moreno,Tijuana Mexico,Tijuana Mexico,24.0,56.0,blue,DEC
871,7300,10/8/18,3099,Weili Zhang,Hebei China,Beijing China,29.0,52.0,2808,Danielle Taylor,"Lancaster, California United States","Van Nuys, California United States",28.0,52.0,blue,DEC
872,7310,6/23/18,3028,Shane Young,Auckland New Zealand,Auckland New Zealand,25.0,65.0,2904,Rolando Dy,Paranaque City Phillippines,Paranaque City Philippines,27.0,65.0,blue,KO/TKO
874,7273,7/16/18,1484,Chad Mendes,"Hanford, California USA","Sacramento, California USA",33.0,65.0,1974,Myles Jury,"Hazel Park, Michigan United States","San Diego, California United States",29.0,65.0,blue,KO/TKO
875,7314,7/23/18,2961,Abu Azaitar,Cologne Germany,Rabat Morocco,32.0,84.0,2245,Vitor Miranda,"Joinvillve, Santa Catarina Brazil",Rio de Janeiro Brazil,39.0,84.0,blue,DEC
878,7384,10/8/18,507,CB Dollaway,"Mt. Gilead, Ohio United States","Tempe, Arizona United States",35.0,84.0,3194,Khalid Murtazaliev,Dagestan Russia,Dagestan Russia,25.0,84.0,red,KO/TKO
879,7403,10/8/18,3161,Andre Ewell,"Anaheim, California United States of America","Riverside, California United States of America",30.0,61.0,1527,Renan Barao,Natal Brazil,Rio de Janeiro Brazil,31.0,61.0,blue,DEC
882,7376,10/8/18,2263,Bryan Barberena,"Montclair, California Untied States","Glendale, Arizona United States",29.0,77.0,965,Jake Ellenberger,"Omaha, Nebraska United States","Lake Forest, California United States",33.0,77.0,blue,KO/TKO
869,7220,5/22/18,2944,Brandon Davis,"Atlanta , Georgia United States","D'Iberville, Mississippi United States",28.0,65.0,2705,Enrique Barzola,Lima Peru,Lima Peru,29.0,65.0,red,DEC
870,7185,5/31/18,2510,Tom Breese,Birmingham England,Birmingham England,27.0,84.0,2324,Daniel Kelly,"Melbourne, Victoria Australia","Melbourne, Victoria Australia",40.0,84.0,blue,KO/TKO
870,7197,5/27/18,2544,Darren Till,Liverpool England,Liverpool England,25.0,77.0,1944,Stephen Thompson,"Simpsonville, South Carolina United States","Simpsonville, South Carolina United States",35.0,77.0,blue,DEC
870,7198,5/27/18,3071,Craig White,"Exmouth, Devon England","Exmouth, Devon England",28.0,77.0,2047,Neil Magny,"Brooklyn, New York United States","Denver, Colorado United States",31.0,77.0,red,KO/TKO
870,7199,5/27/18,1810,Trevor Smith,"Vancouver, Washington United States","Tukwila, Washington United States",37.0,84.0,2224,Elias Theodorou,"Toronto, Ontario Canada","Toronto, Ontario Canada",30.0,84.0,red,DEC
870,7200,5/31/18,3088,Carlo Pedersoli,"Miami, Florida",Rome Italy,25.0,77.0,2030,Bradley Scott,Bath England,Melksham England,29.0,77.0,blue,DEC
870,7201,5/29/18,2227,Nordine Taleb,St. Tropez France,"Montreal, Quebec Canada",37.0,77.0,2162,Claudio Silva,"Rondonopolis, Mato Grosso Brazil",Rio de Janeiro Brazil,36.0,77.0,red,SUB
870,7202,5/27/18,3002,Mads Burnell,"Husman, Copenhagen Denmark ","Husman, Copenhagen Denmark ",24.0,65.0,2570,Arnold Allen,Ipswich England,"Trimley St. Martin, Suffolk England",24.0,65.0,red,SUB
870,7231,5/27/18,2373,Makwan Amirkhani,Kurdistan,Turku Finland,29.0,65.0,2724,Jason Knight,"Jackson, Mississippi United States","D'Iberville, Mississippi United States",26.0,65.0,blue,DEC
870,7232,5/27/18,2866,Gina Mazany,"Anchorage, Alaska  United States","Las Vegas, Nevada United States",30.0,61.0,2811,Lina Lansberg,Karlstad Sweden,Malmo Sweden,36.0,61.0,red,DEC
870,7279,5/29/18,2828,Darren Stewart,London England,London England,27.0,84.0,2782,Eric Spicely,"Stoughton, Massachusetts United States","Olneyville, Rhode Island United States",32.0,84.0,blue,KO/TKO
870,7280,5/27/18,3064,Molly McCann,Liverpool England,Liverpool England,28.0,56.0,3031,Gillian Robertson,Niagara Falls Canada,"Coconut Creek, Florida United States",23.0,56.0,red,SUB
871,7206,10/8/18,2369,Cody Garbrandt,"Uhrichsville, Ohio USA","Sacramento, California USA",27.0,61.0,1905,TJ Dillashaw,"Angels Camp, California USA","Denver, Colorado USA",32.0,61.0,red,KO/TKO
871,7276,10/8/18,2848,JJ Aldrich,"Denver, Colorado United States","Westminster, Colorado United States",26.0,52.0,3049,Polyana Viana,"São Geraldo do Araguaia, Para Brazil","São Geraldo do Araguaia, Para Brazil",26.0,52.0,blue,DEC
871,7277,10/8/18,2018,Kyung Ho Kang,Busan South Korea,Busan South Korea,31.0,61.0,2857,Ricardo Ramos,"Campinas, Sao Paulo Brazil","Campinas, Sao Paulo Brazil",23.0,61.0,red,DEC
871,7278,10/8/18,3027,Wuliji Buren,"Chi Feng, Nei Mongol China",Beijing China,29.0,61.0,2359,Marlon Vera,"Chone, Manabi Ecuador","Chone, Manabi Ecuador",25.0,61.0,red,KO/TKO
871,7285,10/8/18,2375,Renato Moicano,Brasilia Brazil,Brasilia Brazil,29.0,65.0,1050,Cub Swanson,"Palm Springs, California United States","Palm Springs, California United States",34.0,65.0,blue,SUB
871,7302,10/8/18,2299,Henry Cejudo,"Los Angeles, California United States","Phoenix, Arizona United States",31.0,56.0,1495,Demetrious Johnson,"Madisonville, Kentucky United States","Parkland, Washington United States",32.0,56.0,blue,DEC
871,7304,10/8/18,3082,Montel Jackson,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",26.0,61.0,2971,Ricky Simon,"Pendelton, Oregon United States ","Vancouver, Washington United States ",,61.0,red,DEC
871,7342,10/8/18,2839,Brett Johns,Swansea Wales,Swansea Wales,26.0,61.0,2191,Pedro Munhoz,Sao Paulo Brazil,Sao Paulo Brazil,32.0,61.0,red,DEC
871,7361,10/8/18,3017,Sheymon Moraes,"Niteroi, Rio de Janeiro Brazil","Los Angeles, California United States",27.0,65.0,3096,Matt Sayles,"San Diego, California United States","San Diego, California United States",24.0,65.0,blue,DEC
871,7366,10/8/18,3089,Jose Torres,"Chicago, Illinois United States","Chicago, Illinois United States",26.0,56.0,2969,Alex Perez,"Hanford, California United States ","Lemoore, California United States ",26.0,56.0,red,KO/TKO
871,7381,10/8/18,3086,Kevin Holland,"Riverside, California United States","Fort Worth, Texas United States",25.0,84.0,2087,Thiago Santos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,93.0,red,DEC
872,7207,6/23/18,2329,Leon Edwards,Kingston Jamaica,Birmingham England,27.0,77.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,blue,DEC
872,7224,6/23/18,2840,Tyson Pedro,Sydney Australia ,Sydney Australia ,27.0,93.0,1499,Ovince Saint Preux,"Immokalee, Florida United States","Knoxville, Tennessee United States",35.0,93.0,red,SUB
872,7225,6/23/18,2099,Jessica Eye,"Barberton, Ohio United States","Cleveland, Ohio United States",32.0,56.0,3022,Jessica-Rose Clark,Cairns Australia,Innisfail Australia,30.0,56.0,blue,DEC
872,7226,7/2/18,2258,Jake Matthews,"Melbourne, Victoria Australia","Epping, Victoria Australia",24.0,77.0,2310,Shinsho Anzai,Saitama Japan,Tokyo Japan,32.0,77.0,blue,SUB
872,7227,6/23/18,2296,Ulka Sasaki,Shizuoka Japan,Shizuoka Japan,29.0,56.0,2823,Jenel Lausa,"Concepcion, Iloilo Philippines",Mandaluyong City Philippines,30.0,56.0,blue,SUB
872,7229,6/23/18,2885,Naoki Inoue,Toyohashi Japan,Toyohashi Japan,21.0,56.0,2846,Matt Schnell,"Amory, Massachusetts  United States","Shreveport, Louisiana  United States",28.0,56.0,red,DEC
872,7230,6/23/18,3010,Yan Xiaonan,Liaoning China,Beijing China,29.0,52.0,2835,Viviane Pereira,"Taua, Ceara Brazil","Fortaleza, Ceara Brazil",25.0,52.0,blue,DEC
872,7264,6/23/18,2964,Daichi Abe,Niigata Prefecture Japan,Tokyo Japan,26.0,77.0,2206,Li Jingliang,Xinjiang China,Beijing China,30.0,77.0,red,DEC
872,7265,6/23/18,3030,Song Yadong,Heilongjiang China,Heilongjiang China,20.0,61.0,1858,Felipe Arantes,Sao Paulo Brazil,Sao Paulo Brazil,30.0,61.0,blue,KO/TKO
