Event_ID,B_Name,R_Name,winner,winby,Fight_ID
844,Shamil Abdurakhimov,Chase Sherman,blue,KO/TKO,6951
844,Sheymon Moraes,Zabit Magomedsharipov,red,SUB,6952
844,Alex Garcia,Muslim Salikhov,blue,SUB,6970
844,Bharat Kandare,Song Yadong,red,SUB,6984
844,Zak Ottow,Li Jingliang,red,KO/TKO,6985
844,Alex Caceres,Wang Guan,red,DEC,6986
844,Rolando Dy,Wuliji Buren,blue,DEC,6987
844,Bobby Nash,Song Kenan,red,KO/TKO,6988
844,Hu Yaozong,Cyril Asker,red,SUB,6995
845,Ricardo Ramos,Aiemann Zahabi,blue,KO/TKO,6842
845,TJ Dillashaw,Cody Garbrandt,blue,KO/TKO,6843
845,Paulo Costa,Johny Hendricks,blue,KO/TKO,6844
845,Curtis Blaydes,Aleksei Oleinik,blue,KO/TKO,6845
845,Jorge Masvidal,Stephen Thompson,red,DEC,6862
845,Georges St-Pierre,Michael Bisping,blue,SUB,6872
845,Rose Namajunas,Joanna Jedrzejczyk,blue,KO/TKO,6889
845,Mickey Gall,Randy Brown,red,DEC,6893
845,Joe Duffy,James Vick,red,KO/TKO,6912
845,Mark Godbeer,Walt Harris,blue,,6954
846,Diego Sanchez,Matt Brown,red,KO/TKO,6856
846,Nina Ansaroff,Angela Hill,blue,DEC,6857
846,Cezar Ferreira,Nate Marquardt,blue,DEC,6858
846,Karl Roberson,Darren Stewart,blue,SUB,6859
846,Marcel Fortuna,Jake Collier,red,DEC,6860
846,Andrei Arlovski,Junior Albini,blue,DEC,6863
846,Sean Strickland,Court McGee,blue,DEC,6869
846,Clay Guida,Joe Lauzon,blue,KO/TKO,6894
846,Viviane Pereira,Tatiana Suarez,red,DEC,6902
846,Anthony Pettis,Dustin Poirier,red,KO/TKO,6903
846,Michel Quinones,Sage Northcutt,red,DEC,6905
846,Matthew Lopez,Raphael Assuncao,red,KO/TKO,6906
847,Lyoto Machida,Derek Brunson,red,KO/TKO,6866
847,Colby Covington,Demian Maia,blue,DEC,6873
847,Jarred Brooks,Deiveson Figueiredo,red,DEC,6874
847,Jack Marshman,Antonio Carlos Junior,red,SUB,6875
847,Jack Hermansson,Thiago Santos,red,KO/TKO,6890
847,Rob Font,Pedro Munhoz,red,SUB,6896
847,Jared Gordon,Hacran Dias,blue,DEC,6899
847,Max Griffin,Elizeu Zaleski dos Santos,red,DEC,6900
847,Niko Price,Vicente Luque,red,SUB,6901
847,Jim Miller,Francisco Trinaldo,red,DEC,6907
847,Marlon Vera,John Lineker,red,DEC,6908
847,Christian Colombo,Marcelo Golm,red,SUB,6959
848,Oluwale Bamgbose,Alessio Di Chirico,red,KO/TKO,6865
848,Darren Stewart,Julian Marquez,red,SUB,6891
848,Rafael Dos Anjos,Robbie Lawler,blue,DEC,6946
848,Galore Bofando,Chad Laprise,red,KO/TKO,6948
848,Abel Trujillo,John Makdessi,red,DEC,6949
848,Danny Roberts,Nordine Taleb,red,KO/TKO,6950
848,Mike Perry,Santiago Ponzinibbio,red,DEC,6957
848,Erick Silva,Jordan Mein,red,DEC,6958
848,Jan Blachowicz,Jared Cannonier,blue,DEC,6975
848,Josh Emmett,Ricardo Lamas,blue,KO/TKO,7022
849,Ryan Janes,Andrew Sanchez,blue,KO/TKO,6887
849,Brett Johns,Joe Soto,blue,SUB,6888
849,Terrion Ware,Sean O'Malley,red,DEC,6913
849,Gerald Meerschaert,Eric Spicely,blue,KO/TKO,6914
849,Roxanne Modafferi,Nicco Montano,red,DEC,7004
849,Melinda Fabian,DeAnna Bennett,draw,,7006
849,Montana De La Rosa,Christina Marks,blue,SUB,7007
849,Rachael Ostovich,Karine Gevorgyan,blue,SUB,7008
849,Shana Dobson,Ariel Beck,blue,KO/TKO,7009
849,Emily Whitmire,Gillian Robertson,red,SUB,7010
850,Francis Ngannou,Alistair Overeem,blue,KO/TKO,6918
850,Jose Aldo,Max Holloway,red,KO/TKO,6934
850,Justin Gaethje,Eddie Alvarez,red,KO/TKO,6940
850,Sergio Pettis,Henry Cejudo,red,DEC,6941
850,Drakkar Klose,David Teymur,red,DEC,6942
850,Cortney Casey,Felice Herrig,red,DEC,6943
850,Angela Magana,Amanda Cooper,red,KO/TKO,6944
850,Dominick Reyes,Jeremy Kimball,blue,SUB,6945
850,Paul Felder,Charles Oliveira,blue,KO/TKO,6955
850,Michelle Waterson,Tecia Torres,red,DEC,6961
850,Abdul Razak Alhassan,Sabah Homasi,blue,KO/TKO,6962
850,Yancy Medeiros,Alex Oliveira,blue,KO/TKO,6963
850,Allen Crowder,Justin Willis,red,KO/TKO,6974
851,Carla Esparza,Cynthia Calvillo,blue,DEC,6920
851,Matheus Nicolau,Louis Smolka,blue,DEC,6921
851,Neil Magny,Carlos Condit,blue,DEC,6936
851,Michal Oleksiejczuk,Khalil Rountree Jr.,blue,DEC,6938
851,Edson Barboza,Khabib Nurmagomedov,red,DEC,6973
851,Rick Glenn,Myles Jury,red,DEC,6982
851,Omari Akhmedov,Marvin Vettori,draw,,6983
851,Holly Holm,Cris Cyborg,red,DEC,6993
851,Mark De La Rosa,Tim Elliott,red,SUB,7049
852,Liz Carmouche,Alexis Davis,red,DEC,6925
852,Darrell Horcher,Scott Holtzman,red,DEC,6926
852,Markus Perez,Eryk Anders,red,DEC,6927
852,Trevin Giles,Antonio Braga Neto,blue,KO/TKO,6928
852,Alex Perez,Carls John De Tomas,blue,SUB,6929
852,Davi Ramos,Chris Gruetzemacher,blue,SUB,6937
852,Brian Ortega,Cub Swanson,blue,SUB,6939
852,Andre Soukhamthath,Luke Sanders,blue,KO/TKO,6960
852,Merab Dvalishvili,Frankie Saenz,red,DEC,6965
852,Iuri Alcantara,Alejandro Perez,red,DEC,6979
852,Benito Lopez,Albert Morales,blue,DEC,6980
852,Gabriel Benitez,Jason Knight,blue,DEC,6981
853,Jessica Eye,Kalindra Faria,blue,DEC,6992
853,JJ Aldrich,Danielle Taylor,blue,DEC,6996
853,Jessica-Rose Clark,Paige VanZant,blue,DEC,7001
853,Dooho Choi,Jeremy Stephens,red,KO/TKO,7012
853,Michael Johnson,Darren Elkins,red,SUB,7016
853,Alex White,James Krause,red,DEC,7018
853,Irene Aldana,Talita Bernardo,blue,DEC,7019
853,Polo Reyes,Matt Frevola,blue,KO/TKO,7020
853,Guido Cannetti,Kyung Ho Kang,red,SUB,7021
853,Emil Meek,Kamaru Usman,red,DEC,7039
853,Mike Santiago,Mads Burnell,red,DEC,7040
854,Brandon Davis,Kyle Bochniak,red,DEC,6997
854,Shane Burgos,Calvin Kattar,red,KO/TKO,6998
854,Alexandre Pantoja,Dustin Ortiz,red,DEC,6999
854,Gleison Tibau,Islam Makhachev,red,KO/TKO,7000
854,Volkan Oezdemir,Daniel Cormier,red,KO/TKO,7002
854,Francis Ngannou,Stipe Miocic,red,DEC,7029
854,Francimar Barroso,Gian Villante,red,DEC,7047
854,Rob Font,Thomas Almeida,blue,KO/TKO,7058
854,Julio Arce,Dan Ige,blue,DEC,7075
854,Enrique Barzola,Matt Bessette,blue,DEC,7091
855,Juliana Lima,Randa Markos,red,DEC,6990
855,Derek Brunson,Jacare Souza,red,KO/TKO,7003
855,Mara Romero Borella,Katlyn Chookagian,red,DEC,7030
855,Ji Yeon Kim,Justine Kish,blue,DEC,7031
855,Joaquim Silva,Vinc Pichel,red,DEC,7041
855,Gregor Gillespie,Jordan Rinaldi,blue,KO/TKO,7042
855,Bobby Green,Erik Koch,blue,DEC,7043
855,Andre Fili,Dennis Bermudez,blue,DEC,7050
855,Godofredo Pepey,Mirsad Bektic,red,KO/TKO,7051
855,George Sullivan,Niko Price,red,SUB,7052
855,Frank Camacho,Drew Dober,red,DEC,7090
855,Cory Sandhagen,Austin Arnett,blue,KO/TKO,7107
856,Joseph Morales,Deiveson Figueiredo,red,KO/TKO,7013
856,Anthony Smith,Thiago Santos,red,KO/TKO,7015
856,Priscila Cachoeira,Valentina Shevchenko,red,SUB,7032
856,Polyana Viana,Maia Stevenson,blue,SUB,7033
856,Eryk Anders,Lyoto Machida,red,DEC,7044
856,Damir Hadzovic,Alan Patrick,red,DEC,7056
856,Joe Soto,Iuri Alcantara,red,KO/TKO,7057
856,Desmond Green,Michel Prazeres,red,DEC,7079
856,Tim Means,Sergio Moraes,red,DEC,7080
856,Marlon Vera,Douglas Silva de Andrade,red,DEC,7081
857,Luke Rockhold,Yoel Romero,red,KO/TKO,7023
857,Saparbeg Safarov,Tyson Pedro,red,SUB,7024
857,Ben Nguyen,Jussier Formiga,red,SUB,7025
857,Curtis Blaydes,Mark Hunt,blue,DEC,7034
857,Dong Hyun Kim,Damien Brown,blue,DEC,7046
857,Jose Quinonez,Teruto Ishihara,blue,DEC,7053
857,Mizuto Hirota,Ross Pearson,red,DEC,7059
857,Israel Adesanya,Rob Wilkinson,blue,KO/TKO,7065
857,Li Jingliang,Jake Matthews,red,DEC,7068
857,Daichi Abe,Luke Jumeau,red,DEC,7069
857,Jeremy Kennedy,Alexander Volkanovski,red,KO/TKO,7077
858,Hector Lombard,CB Dollaway,red,,7026
858,Andrei Arlovski,Stefan Struve,blue,DEC,7064
858,Mackenzie Dern,Ashley Yoder,blue,DEC,7092
858,Ketlen Vieira,Cat Zingano,blue,DEC,7095
858,Andre Soukhamthath,Sean O'Malley,red,DEC,7096
858,Cody Stamann,Bryan Caraway,blue,DEC,7097
858,Adam Milstead,Jordan Johnson,red,DEC,7098
858,Pedro Munhoz,John Dodson,red,DEC,7132
858,Yana Kunitskaya,Cris Cyborg,red,KO/TKO,7133
858,Brian Ortega,Frankie Edgar,blue,KO/TKO,7134
858,Zak Ottow,Mike Pyle,blue,KO/TKO,7135
858,Alexander Hernandez,Beneil Dariush,blue,KO/TKO,7151
859,Thibault Gouti,Sage Northcutt,red,DEC,7054
859,Marcin Tybura,Derrick Lewis,red,KO/TKO,7055
859,Brian Camozzi,Geoff Neal,red,SUB,7070
859,Joby Sanchez,Roberto Sanchez,red,SUB,7071
859,Lucie Pudilova,Sarah Moras,blue,DEC,7072
859,Francisco Trinaldo,James Vick,red,DEC,7093
859,Diego Ferreira,Jared Gordon,blue,KO/TKO,7094
859,Brandon Davis,Steven Peterson,blue,DEC,7100
859,Curtis Millender,Thiago Alves,blue,KO/TKO,7104
859,Alex Morono,Joshua Burkman,blue,SUB,7129
859,Tim Williams,Oskar Piechota,red,KO/TKO,7138
860,Alan Jouban,Ben Saunders,blue,KO/TKO,7048
860,Tecia Torres,Jessica Andrade,red,DEC,7063
860,Max Griffin,Mike Perry,blue,DEC,7083
860,Brian Kelleher,Renan Barao,blue,DEC,7084
860,Marcin Prachnio,Sam Alvey,red,KO/TKO,7085
860,Marion Reneau,Sara McMann,blue,SUB,7089
860,Ilir Latifi,Ovince Saint Preux,blue,SUB,7099
860,Russell Doane,Rani Yahya,red,SUB,7102
860,Angela Hill,Maryna Moroz,blue,DEC,7109
860,Alex Perez,Eric Shelton,blue,DEC,7121
860,Manny Bermudez,Albert Morales,blue,SUB,7127
861,Peter Sobotta,Leon Edwards,red,KO/TKO,7035
861,Dmitry Sosnovskiy,Mark Godbeer,blue,SUB,7036
861,Magomed Ankalaev,Paul Craig,red,SUB,7037
861,Kajan Johnson,Stevie Ray,blue,DEC,7086
861,Jan Blachowicz,Jimi Manuwa,blue,DEC,7088
861,Oliver Enkamp,Danny Roberts,red,KO/TKO,7111
861,Hakeem Dawodu,Danny Henry,red,SUB,7112
861,Alexander Volkov,Fabricio Werdum,blue,KO/TKO,7120
861,Charles Byrd,John Phillips,blue,SUB,7142
861,Terrion Ware,Tom Duquesnoy,red,DEC,7147
862,Al Iaquinta,Khabib Nurmagomedov,red,DEC,7101
862,Joanna Jedrzejczyk,Rose Namajunas,red,DEC,7105
862,Felice Herrig,Karolina Kowalkiewicz,red,DEC,7108
862,Chris Gruetzemacher,Joe Lauzon,blue,KO/TKO,7114
862,Ashlee Evans-Smith,Bec Rawlings,blue,DEC,7148
862,Olivier Aubin-Mercier,Evan Dunham,blue,KO/TKO,7160
862,Kyle Bochniak,Zabit Magomedsharipov,red,DEC,7165
862,Mike Rodriguez,Devin Clark,red,DEC,7166
863,Justin Gaethje,Dustin Poirier,red,KO/TKO,7106
863,Alex Oliveira,Carlos Condit,blue,SUB,7115
863,Adam Wieczorek,Arjan Bhullar,blue,SUB,7122
863,John Moraga,Wilson Reis,blue,DEC,7123
863,Yushin Okami,Dhiego Lima,blue,DEC,7128
863,Cortney Casey,Michelle Waterson,red,DEC,7136
863,Antonio Carlos Junior,Tim Boetsch,blue,SUB,7139
863,Lauren Mueller,Shana Dobson,blue,DEC,7140
863,Brad Tavares,Krzysztof Jotko,blue,KO/TKO,7141
863,Marvin Vettori,Israel Adesanya,red,DEC,7150
863,Ricky Rainey,Muslim Salikhov,red,KO/TKO,7203
863,Patrick Williams,Luke Sanders,red,DEC,7204
863,Dan Moret,Gilbert Burns,red,KO/TKO,7208
864,Daniel Cormier,Stipe Miocic,blue,KO/TKO,7117
864,Rob Font,Raphael Assuncao,red,DEC,7221
864,Khalil Rountree Jr.,Gokhan Saki,blue,KO/TKO,7223
864,Mike Perry,Paul Felder,blue,DEC,7235
864,Derrick Lewis,Francis Ngannou,blue,DEC,7244
864,Paulo Costa,Uriah Hall,blue,KO/TKO,7246
864,Anthony Pettis,Michael Chiesa,blue,SUB,7259
864,Max Griffin,Curtis Millender,red,DEC,7275
864,Gilbert Burns,Dan Hooker,red,KO/TKO,7288
864,Drakkar Klose,Lando Vannata,blue,DEC,7319
864,Emily Whitmire,Jamie Moyle,blue,DEC,7320
865,Thiago Santos,David Branch,red,KO/TKO,7130
865,Patrick Cummins,Corey Anderson,red,DEC,7131
865,Brett Johns,Aljamain Sterling,red,DEC,7137
865,Dan Hooker,Jim Miller,blue,KO/TKO,7162
865,Kevin Lee,Edson Barboza,blue,KO/TKO,7164
865,Alex Garcia,Ryan LaFlare,red,DEC,7167
865,Keita Nakamura,Tony Martin,red,DEC,7169
865,Cub Swanson,Frankie Edgar,red,DEC,7190
865,Chase Sherman,Justin Willis,red,DEC,7210
865,Ricky Simon,Merab Dvalishvili,blue,KO/TKO,7211
866,Carla Esparza,Claudia Gadelha,red,DEC,7145
866,Sergio Pettis,Joseph Benavidez,blue,DEC,7161
866,Curtis Blaydes,Alistair Overeem,blue,KO/TKO,7170
866,Anthony Smith,Rashad Evans,blue,KO/TKO,7173
866,Yoel Romero,Robert Whittaker,red,DEC,7180
866,Tai Tuivasa,Andrei Arlovski,blue,DEC,7186
866,Dan Ige,Mike Santiago,blue,KO/TKO,7194
866,Colby Covington,Rafael Dos Anjos,blue,DEC,7205
866,Chris de la Rocha,Rashad Coulter,blue,KO/TKO,7213
866,Megan Anderson,Holly Holm,red,DEC,7216
866,Mirsad Bektic,Ricardo Lamas,blue,DEC,7218
866,Mike Jackson,CM Punk,blue,DEC,7219
866,Charles Oliveira,Clay Guida,blue,SUB,7236
867,Kelvin Gastelum,Jacare Souza,blue,DEC,7149
867,Raquel Pennington,Amanda Nunes,red,KO/TKO,7171
867,Karl Roberson,Cezar Ferreira,red,SUB,7172
867,Jack Hermansson,Thales Leites,blue,KO/TKO,7174
867,Nick Hein,Davi Ramos,red,SUB,7175
867,Ramazan Emeev,Alberto Mina,blue,DEC,7176
867,Brian Kelleher,John Lineker,red,KO/TKO,7182
867,Amanda Cooper,Mackenzie Dern,red,SUB,7183
867,Junior Albini,Aleksei Oleinik,red,SUB,7184
867,Sultan Aliev,Warlley Alves,red,KO/TKO,7188
867,Sean Strickland,Elizeu Zaleski dos Santos,red,KO/TKO,7196
867,James Bochnovic,Markus Perez,red,SUB,7263
868,Daniel Spitz,Walt Harris,red,KO/TKO,7152
868,Lauren Murphy,Sijara Eubanks,red,DEC,7153
868,Jose Torres,Jarred Brooks,blue,KO/TKO,7154
868,Marlon Moraes,Jimmie Rivera,blue,KO/TKO,7163
868,Sam Alvey,Gian Villante,blue,DEC,7179
868,Ben Saunders,Jake Ellenberger,blue,KO/TKO,7187
868,Daniel Teymur,Julio Arce,red,SUB,7214
868,Nathaniel Wood,Johnny Eduardo,blue,SUB,7222
868,Gleison Tibau,Desmond Green,red,DEC,7228
868,David Teymur,Nik Lentz,blue,DEC,7233
868,Chance Rencountre,Belal Muhammad,red,DEC,7234
869,Chad Laprise,Vicente Luque,red,KO/TKO,7155
869,Guido Cannetti,Diego Rivas,blue,DEC,7156
869,Tatiana Suarez,Alexa Grasso,blue,SUB,7157
869,Andrea Lee,Veronica Macedo,blue,DEC,7158
869,Syuri Kondo,Poliana Botelho,red,KO/TKO,7159
869,Frankie Saenz,Henry Briones,blue,DEC,7177
869,Dominick Reyes,Jared Cannonier,blue,KO/TKO,7178
869,Felipe Silva,Claudio Puelles,red,SUB,7192
869,Kamaru Usman,Demian Maia,blue,DEC,7193
869,Michel Prazeres,Zak Cummings,blue,DEC,7195
869,Humberto Bandenay,Gabriel Benitez,red,KO/TKO,7212
843,Poliana Botelho,Pearl Gonzalez,blue,DEC,6880
845,Corey Anderson,Ovince Saint Preux,red,KO/TKO,6847
846,Marlon Moraes,John Dodson,blue,DEC,6904
848,Misha Cirkunov,Glover Teixeira,red,KO/TKO,6947
849,Lauren Murphy,Barb Honchak,blue,DEC,7011
851,Marc Diakiese,Dan Hooker,red,SUB,6964
852,Aljamain Sterling,Marlon Moraes,red,KO/TKO,6994
854,Abdul Razak Alhassan,Sabah Homasi,blue,KO/TKO,7038
856,Marcelo Golm,Tim Johnson,red,DEC,7014
857,Cyril Asker,Tai Tuivasa,red,KO/TKO,7066
859,Yancy Medeiros,Donald Cerrone,red,KO/TKO,7062
860,Jeremy Stephens,Josh Emmett,blue,KO/TKO,7103
862,Calvin Kattar,Renato Moicano,red,DEC,7144
863,Alejandro Perez,Matthew Lopez,blue,KO/TKO,7209
865,Luan Chagas,Siyar Bahadurzada,red,KO/TKO,7168
867,Lyoto Machida,Vitor Belfort,blue,KO/TKO,7146
868,Vinc Pichel,Gregor Gillespie,red,SUB,7181
869,Alexandre Pantoja,Brandon Moreno,blue,DEC,7215
871,Weili Zhang,Danielle Taylor,blue,DEC,7300
872,Shane Young,Rolando Dy,blue,KO/TKO,7310
874,Chad Mendes,Myles Jury,blue,KO/TKO,7273
875,Abu Azaitar,Vitor Miranda,blue,DEC,7314
878,CB Dollaway,Khalid Murtazaliev,red,KO/TKO,7384
879,Andre Ewell,Renan Barao,blue,DEC,7403
882,Bryan Barberena,Jake Ellenberger,blue,KO/TKO,7376
869,Brandon Davis,Enrique Barzola,red,DEC,7220
870,Tom Breese,Daniel Kelly,blue,KO/TKO,7185
870,Darren Till,Stephen Thompson,blue,DEC,7197
870,Craig White,Neil Magny,red,KO/TKO,7198
870,Trevor Smith,Elias Theodorou,red,DEC,7199
870,Carlo Pedersoli,Bradley Scott,blue,DEC,7200
870,Nordine Taleb,Claudio Silva,red,SUB,7201
870,Mads Burnell,Arnold Allen,red,SUB,7202
870,Makwan Amirkhani,Jason Knight,blue,DEC,7231
870,Gina Mazany,Lina Lansberg,red,DEC,7232
870,Darren Stewart,Eric Spicely,blue,KO/TKO,7279
870,Molly McCann,Gillian Robertson,red,SUB,7280
871,Cody Garbrandt,TJ Dillashaw,red,KO/TKO,7206
871,JJ Aldrich,Polyana Viana,blue,DEC,7276
871,Kyung Ho Kang,Ricardo Ramos,red,DEC,7277
871,Wuliji Buren,Marlon Vera,red,KO/TKO,7278
871,Renato Moicano,Cub Swanson,blue,SUB,7285
871,Henry Cejudo,Demetrious Johnson,blue,DEC,7302
871,Montel Jackson,Ricky Simon,red,DEC,7304
871,Brett Johns,Pedro Munhoz,red,DEC,7342
871,Sheymon Moraes,Matt Sayles,blue,DEC,7361
871,Jose Torres,Alex Perez,red,KO/TKO,7366
871,Kevin Holland,Thiago Santos,red,DEC,7381
872,Leon Edwards,Donald Cerrone,blue,DEC,7207
872,Tyson Pedro,Ovince Saint Preux,red,SUB,7224
872,Jessica Eye,Jessica-Rose Clark,blue,DEC,7225
872,Jake Matthews,Shinsho Anzai,blue,SUB,7226
872,Ulka Sasaki,Jenel Lausa,blue,SUB,7227
872,Naoki Inoue,Matt Schnell,red,DEC,7229
872,Yan Xiaonan,Viviane Pereira,blue,DEC,7230
872,Daichi Abe,Li Jingliang,red,DEC,7264
872,Song Yadong,Felipe Arantes,blue,KO/TKO,7265
872,Petr Yan,Teruto Ishihara,blue,KO/TKO,7269
872,Hector Aldana,Song Kenan,red,KO/TKO,7270
872,Melinda Fabian,Ji Yeon Kim,red,DEC,7311
873,Julian Marquez,Alessio Di Chirico,red,DEC,7238
873,Barb Honchak,Roxanne Modafferi,red,KO/TKO,7239
873,Rachael Ostovich,Montana De La Rosa,red,SUB,7240
873,Israel Adesanya,Brad Tavares,blue,DEC,7258
873,Steven Peterson,Matt Bessette,blue,DEC,7266
873,Martin Bravo,Alex Caceres,red,DEC,7301
873,Richie Smullen,Luis Pena,red,SUB,7312
873,Oskar Piechota,Gerald Meerschaert,red,SUB,7321
873,Allan Zuniga,John Gunther,red,DEC,7339
873,Joe Giannetti,Michael Trizano,red,DEC,7343
873,Brad Katona,Jay Cucciniello,blue,DEC,7344
873,Bryce Mitchell,Tyler Diamond,blue,DEC,7346
874,Marion Reneau,Cat Zingano,red,DEC,7241
874,Jennifer Maia,Liz Carmouche,red,DEC,7242
874,Said Nurmagomedov,Justin Scoggins,blue,DEC,7243
874,Blagoy Ivanov,Junior Dos Santos,red,DEC,7271
874,Alexander Volkanovski,Darren Elkins,blue,DEC,7274
874,Rick Glenn,Dennis Bermudez,blue,DEC,7284
874,Alejandro Perez,Eddie Wineland,blue,DEC,7287
874,Jodie Esquibel,Jessica Aguilar,red,DEC,7316
874,Raoni Barcelos,Kurt Holobaugh,blue,KO/TKO,7317
874,Elias Garcia,Mark De La Rosa,red,SUB,7318
874,Zak Ottow,Sage Northcutt,red,KO/TKO,7340
874,Niko Price,Randy Brown,blue,KO/TKO,7341
875,Anthony Smith,Mauricio Rua,blue,KO/TKO,7247
875,Marc Diakiese,Nasrat Haqparast,red,DEC,7248
875,Stefan Struve,Marcin Tybura,red,DEC,7260
875,Darko Stosic,Jeremy Kimball,blue,KO/TKO,7261
875,Corey Anderson,Glover Teixeira,blue,DEC,7267
875,Aleksandar Rakic,Justin Ledet,blue,DEC,7268
875,Bartosz Fabinski,Emil Meek,blue,DEC,7286
875,Damir Hadzovic,Nick Hein,blue,DEC,7299
875,David Zawada,Danny Roberts,red,DEC,7313
875,Liu Pingyuan,Damian Stasiak,blue,,7315
875,Manny Bermudez,Davey Grant,blue,SUB,7359
875,Nad Narimani,Khalid Taha,blue,DEC,7360
876,Jeremy Stephens,Jose Aldo,red,KO/TKO,7249
876,Katlyn Chookagian,Alexis Davis,blue,DEC,7250
876,Nina Ansaroff,Randa Markos,blue,DEC,7251
876,Matheus Nicolau,Dustin Ortiz,red,KO/TKO,7252
876,Ion Cutelaba,Gadzhimurad Antigulov,blue,KO/TKO,7253
876,Austin Arnett,Hakeem Dawodu,red,DEC,7254
876,Alex Morono,Jordan Mein,red,DEC,7255
876,Ross Pearson,John Makdessi,red,DEC,7256
876,Islam Makhachev,Kajan Johnson,blue,SUB,7257
876,Tecia Torres,Joanna Jedrzejczyk,red,DEC,7262
876,Dustin Poirier,Eddie Alvarez,blue,KO/TKO,7281
876,Olivier Aubin-Mercier,Alexander Hernandez,red,DEC,7283
876,Alvaro Herrera,Devin Powell,red,KO/TKO,7358
878,Aleksei Oleinik,Mark Hunt,blue,SUB,7383
878,Terrion Ware,Merab Dvalishvili,red,DEC,7399
878,Nikita Krylov,Jan Blachowicz,red,SUB,7400
878,Jordan Johnson,Adam Yandiev,blue,SUB,7401
878,Shamil Abdurakhimov,Andrei Arlovski,blue,DEC,7419
878,Desmond Green,Mairbek Taisumov,red,DEC,7431
878,Marcin Prachnio,Magomed Ankalaev,red,KO/TKO,7432
878,Thiago Alves,Aleksei Kunchenko,red,DEC,7437
878,Jin Soo Son,Petr Yan,red,DEC,7438
878,Kajan Johnson,Rustam Khabilov,red,DEC,7439
878,Stefan Sekulic,Ramazan Emeev,red,DEC,7461
879,Rogerio Nogueira,Sam Alvey,blue,KO/TKO,7391
879,Carlo Pedersoli,Alex Oliveira,red,KO/TKO,7392
879,Evan Dunham,Francisco Trinaldo,red,KO/TKO,7393
879,Ben Saunders,Sergio Moraes,red,SUB,7395
879,Hector Lombard,Thales Leites,red,DEC,7396
879,Luigi Vendramini,Elizeu Zaleski dos Santos,red,KO/TKO,7397
879,Alex Chambers,Livinha Souza,red,SUB,7398
879,Eryk Anders,Thiago Santos,red,KO/TKO,7408
879,Ryan Spann,Luis Henrique,blue,DEC,7417
879,Christos Giagos,Charles Oliveira,red,SUB,7460
879,Chase Sherman,Augusto Sakai,red,KO/TKO,7470
879,Gillian Robertson,Mayra Bueno Silva,red,SUB,7472
879,Marina Rodriguez,Randa Markos,draw,,7473
882,James Vick,Justin Gaethje,red,KO/TKO,7322
882,Markus Perez,Andrew Sanchez,red,DEC,7323
882,Tim Williams,Eryk Anders,red,KO/TKO,7324
882,Jon Tuck,Drew Dober,red,DEC,7325
882,Luke Sanders,Rani Yahya,red,SUB,7326
882,Angela Hill,Cortney Casey,red,DEC,7327
882,Deiveson Figueiredo,John Moraga,blue,KO/TKO,7328
882,Andre Fili,Michael Johnson,red,DEC,7362
882,Iuri Alcantara,Cory Sandhagen,red,KO/TKO,7363
882,Kalindra Faria,Joanne Calderwood,red,SUB,7364
882,George Sullivan,Mickey Gall,red,SUB,7365
882,Warlley Alves,James Krause,red,KO/TKO,7382
883,Joey Gomez,Kevin Aguilar,red,,7329
883,Alton Cunningham,Bevon Lewis,red,,7330
883,Ricky Palacios,Toby Misech,blue,,7331
883,Rilley Dutro,Jordan Espinosa,red,,7332
884,Jamie Colleen,Maycee Barber,red,,7334
884,Dom Pilarte,Vincent Morales,blue,,7335
885,Josh Appelt,Jeff Hughes,red,,7351
886,Karolina Kowalkiewicz,Jessica Andrade,red,KO/TKO,7368
886,Brandon Davis,Zabit Magomedsharipov,red,SUB,7369
886,Cody Stamann,Aljamain Sterling,red,SUB,7370
886,Tatiana Suarez,Carla Esparza,blue,KO/TKO,7371
886,John Dodson,Jimmie Rivera,red,DEC,7372
886,Jarred Brooks,Roberto Sanchez,blue,DEC,7373
886,Darren Stewart,Charles Byrd,blue,KO/TKO,7374
886,Frank Camacho,Geoff Neal,red,KO/TKO,7375
886,Darren Till,Tyron Woodley,red,SUB,7379
886,Alex White,Jim Miller,red,SUB,7380
886,Niko Price,Abdul Razak Alhassan,red,KO/TKO,7418
886,Craig White,Diego Sanchez,red,DEC,7420
886,Lucie Pudilova,Irene Aldana,red,DEC,7430
887,Conor McGregor,Khabib Nurmagomedov,red,SUB,7406
887,Tony Martin,Ryan LaFlare,blue,KO/TKO,7421
887,Yana Kunitskaya,Lina Lansberg,blue,DEC,7422
887,Jussier Formiga,Sergio Pettis,blue,DEC,7423
887,Dominick Reyes,Ovince Saint Preux,blue,DEC,7424
887,Felice Herrig,Michelle Waterson,red,DEC,7425
887,Alexander Volkov,Derrick Lewis,red,KO/TKO,7433
887,Nik Lentz,Gray Maynard,blue,KO/TKO,7440
887,Anthony Pettis,Tony Ferguson,red,KO/TKO,7447
887,Alan Patrick,Scott Holtzman,red,KO/TKO,7448
887,Tonya Evinger,Aspen Ladd,red,KO/TKO,7462
887,Jalin Turner,Vicente Luque,red,KO/TKO,7508
